date,vendor,brand,category,directions_awareness_total_awareness_net_mentions,directions_awareness_unaided_awareness_net_mentions,directions_brand_attributes_always_seems_to_be_doing_something_new_mean,directions_brand_attributes_costs_more_than_i_am_prepared_to_pay_mean_inverse,directions_brand_attributes_creates_excitement_and_eagerness_at_mealtime_mean,directions_brand_attributes_creates_playful_moments_with_my_cat_mean,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,directions_brand_attributes_helps_me_connect_with_my_dog_mean,directions_brand_attributes_is_a_brand_i_do_not_trust_to_feed_to_my_pet_mean_inverse,directions_brand_attributes_is_a_brand_i_trust_more_than_others_mean,directions_brand_attributes_is_a_brand_i_would_pay_more_for_mean,directions_brand_attributes_is_a_brand_that_is_gaining_in_popularity_mean,directions_brand_attributes_is_a_very_good_value_for_the_money_mean,directions_brand_attributes_is_available_in_different_forms_for_different_occasions_mean,directions_brand_attributes_is_easy_to_find_and_buy_mean,directions_brand_attributes_is_often_available_on_promotion_or_deal_mean,directions_brand_attributes_is_too_cheap_to_be_of_acceptable_quality_mean_inverse,directions_brand_attributes_offers_a_flavors_that_appeals_to_my_dogs_taste_mean,directions_brand_attributes_offers_products_that_contain_real_natural_ingredients_mean,directions_brand_attributes_provides_all_the_variety_my_cat_wants_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_cat_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_dog_mean,directions_brand_consideration_one_of_many_brands_i_would_consider_buying_net,directions_brand_consideration_the_only_brand_i_would_consider_buying_net,directions_funnel_metrics_advocacy_t2b_buyers,directions_future_purchase_intent_definitely_would_buy_net,directions_future_purchase_intent_probably_would_buy_net,directions_positive_brand_trust,directions_strategic_measures_brand_interest_index,directions_strategic_measures_brand_love_index,directions_strategic_measures_brand_loyalty_index,neilsen_panel_value_per_occasion,ratings_reviews_good_experience_percentage,ratings_reviews_positive_ratings_percentage,ratings_reviews_review_rating_average,ratings_reviews_review_sentiment_score_average,ratings_reviews_review_sentiment_score_health_benefits,ratings_reviews_review_sentiment_score_ingredients,ratings_reviews_review_sentiment_score_pet_enjoyment,ratings_reviews_review_sentiment_score_value_for_the_money,search_searchvolume_share,social_percent_positive_neutral,social_share_of_total_buzz_post,market_share
2023-01-14,vendor_3,brand_5,category_1,0.8006791122,0.3432040697,0.5636198084,0.3449288861,0.6491898634000001,,,0.6748862407,,,,,0.3929669381,0.6500415058,0.5346896709,0.6166436569,0.6875341761999999,,0.821241846,0.6658498727,0.43241086510000004,,0.6055600523,,,0.6358426261000001,0.5521042093999999,0.138396617,0.8296243097999999,0.26301303919999997,0.1784165097,0.2246097065,0.3797729027755973,0.7259014122851436,0.5380549112514645,0.14034000000000002,4.0,0.08,0.8972477064,0.7629853415,0.818181818,1.0,0.9153333335,0.7354166665,0.064086823,0.821063395,0.02855441104,0.073235136
2023-01-14,vendor_3,brand_6,category_2,0.899621212,0.481481481,,0.2734987593,,0.823325062,,,0.8731908832,,0.7257816377,,0.2123931624,0.800997151,,0.7609181141000001,0.8027047145999999,0.7628205128000001,0.8784615385,0.6831017370000001,0.2845905707,,0.7064387464,,,,0.675159235,0.25477707,0.910891089,0.609341825,0.20382165600000002,0.426751592,0.6586148261672139,1.4124504976567658,0.9206040281935743,0.07672,3.0,0.08,0.9180327867999999,0.748330741,0.5,0.75,0.9353792415,0.867647059,,0.766055046,0.00690210917,0.052765238
2023-01-21,vendor_1,brand_1,category_1,0.8694885360000001,0.121085594,,0.33053061219999996,,,,,,0.6421800948,,0.6511428571000001,,0.6314691942999999,,0.6124489796,0.6626122449,,0.7873061224,,0.39751020410000004,0.714549763,0.5522748815,,,,0.714867617,0.065173116,0.8,0.236252545,0.246435845,0.224032586,0.33338735997390867,0.6519418822398764,0.4929066680620323,0.08528333333,0.0,0.01,0.8266666666000001,0.6524074075,,,1.0,1.0,,0.93902439,0.00330110823,0.008024628
2023-01-21,vendor_1,brand_2,category_1,0.7149314782,0.3715315428,0.573539648,0.538169907,0.667537032,,,0.6868153222,,0.6909677419000001,,0.6083486239,0.3065089498,0.7023839572,0.5761213725000001,0.6827821905,0.6037831752,,0.6641970546,0.4339295412,0.2791726329,0.6741935484,0.7403450764999999,,,0.6788507792,0.6807974308,0.08427170006000001,0.9003632163,0.20734691170000003,0.2048220073,0.2285887919,0.705551246759589,0.727024463382081,0.5283743121816007,0.19716333330000002,6.0,0.08,0.86875,0.7199958135,0.85,0.7916666665,0.843430657,0.504761905,,0.841384283,0.04535093924,0.071457181
2023-01-21,vendor_1,brand_2,category_2,0.6905043246,0.25473661589999996,0.5822061619,0.5529695619999999,,0.6873958333,0.5809660064,,0.7213414634,,0.78375,,0.2989218899,0.63468066,0.5400127686,0.6579657399,0.5471722293,0.6609756097999999,0.6034050813,0.42349441849999997,0.2713959253,,0.7272443285,0.5904355825,0.5912407608,,0.6188733219,0.06220304886,0.8820422795999999,0.18118922220000003,0.1520755008,0.23927822110000002,0.48470470693340717,0.5500215073730907,0.5097585730787857,0.1330633333,3.0,0.06,0.870967742,0.6885576675,0.731060606,0.722222222,0.7685185185,0.568627451,,0.841384283,0.04535093924,0.046290364
2023-01-21,vendor_2,brand_3,category_1,0.40740740700000005,0.0,,0.4697087379,,,,,,0.576125,,0.5662135922,,0.620125,,0.5778640776999999,0.5812621359,,0.6460194174999999,,0.35514563109999997,0.6025,0.574375,,,,0.774891774,0.017316017,0.7471264360000001,0.129870129,0.21212121199999998,0.186147186,0.4061956937476221,0.31381476204743697,0.2620322446750995,0.08053666666999999,1.0,0.01,0.82,0.684940476,0.5833333335,,0.818181818,1.0,,0.791666667,0.0007073803300000001,0.001428091
2023-01-21,vendor_2,brand_3,category_2,0.350378787,0.002178649,,0.5009497207,,0.5582122905,,,0.5677631579,,0.6591620112,,0.3203947368,0.6407236842,,0.6051955307,0.5808938547,0.5181578947,0.6262569832,0.4798882682,0.30223463689999996,,0.6374342105,,,,0.821621621,0.032432432000000004,0.884615384,0.2,0.318918918,0.243243243,0.4911694932695803,0.479571968080469,0.5091464405819608,0.06409666667,0.0,,1.0,0.8833333335,0.7447601010090907,,1.0,,,0.791666667,0.0007073803300000001,0.000154
2023-01-21,vendor_2,brand_4,category_2,0.5756816971,0.24917457580000002,0.5812676056,0.4440892191,,0.6072826087,0.7127777778,,0.6324203822,,0.6508695652,,0.3083742929,0.6780948347,0.55,0.6253416891,0.6510481837000001,0.6189171975,0.7044324941000001,0.4831883228,0.2708720134,,0.6546375479,0.6913380282,0.6566666667,,0.6560879237,0.08505627003,0.8414250821,0.2699293153,0.2385823183,0.2512540306,0.4986283112306205,0.6994430342750505,0.49166886184329184,0.08056666667,2.0,0.02,0.8461538462,0.6870208495,0.25,0.7376567460312501,0.8080246915,0.8,0.031409462,0.815217391,0.00644502083,0.025348008
2023-01-21,vendor_3,brand_5,category_1,0.8006791122,0.3432040697,0.5636198084,0.3449288861,0.6491898634000001,,,0.6748862407,,,,,0.3929669381,0.6500415058,0.5346896709,0.6166436569,0.6875341761999999,,0.821241846,0.6658498727,0.43241086510000004,,0.6055600523,,,0.6358426261000001,0.5521042093999999,0.138396617,0.8296243097999999,0.26301303919999997,0.1784165097,0.2246097065,0.3797729027755973,0.7259014122851436,0.5380549112514645,0.14034000000000002,3.0,0.11,0.8994152046,0.749503599,0.910493827,0.6666666665,0.9044176705,0.8783783785,0.064086823,0.781954887,0.0220466871,0.073088982
2023-01-21,vendor_3,brand_6,category_2,0.899621212,0.481481481,,0.2734987593,,0.823325062,,,0.8731908832,,0.7257816377,,0.2123931624,0.800997151,,0.7609181141000001,0.8027047145999999,0.7628205128000001,0.8784615385,0.6831017370000001,0.2845905707,,0.7064387464,,,,0.675159235,0.25477707,0.910891089,0.609341825,0.20382165600000002,0.426751592,0.6586148261672139,1.4124504976567658,0.9206040281935743,0.07672,3.0,0.06,0.9190697674000001,0.732690365,0.2333333335,1.0,0.892605634,0.8125,,0.82208589,0.00601273285,0.053517735
2023-01-28,vendor_1,brand_1,category_1,0.8694885360000001,0.121085594,,0.33053061219999996,,,,,,0.6421800948,,0.6511428571000001,,0.6314691942999999,,0.6124489796,0.6626122449,,0.7873061224,,0.39751020410000004,0.714549763,0.5522748815,,,,0.714867617,0.065173116,0.8,0.236252545,0.246435845,0.224032586,0.33338735997390867,0.6519418822398764,0.4929066680620323,0.08528333333,1.0,0.021372549019607844,0.9384615384,0.837820513,,,0.962962963,1.0,,0.931034483,0.0040869946,0.007149563
2023-01-28,vendor_1,brand_2,category_1,0.7149314782,0.3715315428,0.573539648,0.538169907,0.667537032,,,0.6868153222,,0.6909677419000001,,0.6083486239,0.3065089498,0.7023839572,0.5761213725000001,0.6827821905,0.6037831752,,0.6641970546,0.4339295412,0.2791726329,0.6741935484,0.7403450764999999,,,0.6788507792,0.6807974308,0.08427170006000001,0.9003632163,0.20734691170000003,0.2048220073,0.2285887919,0.705551246759589,0.727024463382081,0.5283743121816007,0.19716333330000002,4.0,0.15,0.8883018868000001,0.724254917,0.785590278,0.8333333335,0.840225564,0.688095238,,0.79366306,0.04178222157000001,0.070685964
2023-01-28,vendor_1,brand_2,category_2,0.6905043246,0.25473661589999996,0.5822061619,0.5529695619999999,,0.6873958333,0.5809660064,,0.7213414634,,0.78375,,0.2989218899,0.63468066,0.5400127686,0.6579657399,0.5471722293,0.6609756097999999,0.6034050813,0.42349441849999997,0.2713959253,,0.7272443285,0.5904355825,0.5912407608,,0.6188733219,0.06220304886,0.8820422795999999,0.18118922220000003,0.1520755008,0.23927822110000002,0.48470470693340717,0.5500215073730907,0.5097585730787857,0.1330633333,4.0,0.09,0.8258064515999999,0.664784454,0.8728070175,0.769230769,0.758114035,0.5654761905,,0.79366306,0.04178222157000001,0.045727199
2023-01-28,vendor_2,brand_3,category_1,0.40740740700000005,0.0,,0.4697087379,,,,,,0.576125,,0.5662135922,,0.620125,,0.5778640776999999,0.5812621359,,0.6460194174999999,,0.35514563109999997,0.6025,0.574375,,,,0.774891774,0.017316017,0.7471264360000001,0.129870129,0.21212121199999998,0.186147186,0.4061956937476221,0.31381476204743697,0.2620322446750995,0.08053666666999999,0.0,0.01,0.9142857142,0.8351190475,0.7804159795645161,,1.0,0.5,,0.923076923,0.0005473653500000001,0.001466836
2023-01-28,vendor_2,brand_3,category_2,0.350378787,0.002178649,,0.5009497207,,0.5582122905,,,0.5677631579,,0.6591620112,,0.3203947368,0.6407236842,,0.6051955307,0.5808938547,0.5181578947,0.6262569832,0.4798882682,0.30223463689999996,,0.6374342105,,,,0.821621621,0.032432432000000004,0.884615384,0.2,0.318918918,0.243243243,0.4911694932695803,0.479571968080469,0.5091464405819608,0.06409666667,0.0,,0.95,0.84375,1.0,,1.0,,,0.923076923,0.0005473653500000001,0.000156
2023-01-28,vendor_2,brand_4,category_2,0.5756816971,0.24917457580000002,0.5812676056,0.4440892191,,0.6072826087,0.7127777778,,0.6324203822,,0.6508695652,,0.3083742929,0.6780948347,0.55,0.6253416891,0.6510481837000001,0.6189171975,0.7044324941000001,0.4831883228,0.2708720134,,0.6546375479,0.6913380282,0.6566666667,,0.6560879237,0.08505627003,0.8414250821,0.2699293153,0.2385823183,0.2512540306,0.4986283112306205,0.6994430342750505,0.49166886184329184,0.08056666667,2.0,0.06,0.8318181817999999,0.634567776,0.5,1.0,0.7561728395,0.7727272725,0.031409462,0.914201183,0.011567654359999999,0.025505552
2023-01-28,vendor_3,brand_5,category_1,0.8006791122,0.3432040697,0.5636198084,0.3449288861,0.6491898634000001,,,0.6748862407,,,,,0.3929669381,0.6500415058,0.5346896709,0.6166436569,0.6875341761999999,,0.821241846,0.6658498727,0.43241086510000004,,0.6055600523,,,0.6358426261000001,0.5521042093999999,0.138396617,0.8296243097999999,0.26301303919999997,0.1784165097,0.2246097065,0.3797729027755973,0.7259014122851436,0.5380549112514645,0.14034000000000002,2.0,0.04,0.9245714286,0.7632686045,0.855263158,0.75,0.8984375,0.800925926,0.064086823,0.804878049,0.03116333382,0.072012203
2023-01-28,vendor_3,brand_6,category_2,0.899621212,0.481481481,,0.2734987593,,0.823325062,,,0.8731908832,,0.7257816377,,0.2123931624,0.800997151,,0.7609181141000001,0.8027047145999999,0.7628205128000001,0.8784615385,0.6831017370000001,0.2845905707,,0.7064387464,,,,0.675159235,0.25477707,0.910891089,0.609341825,0.20382165600000002,0.426751592,0.6586148261672139,1.4124504976567658,0.9206040281935743,0.07672,2.0,0.04,0.9440993788,0.745688361,0.375,1.0,0.884385965,0.8214285715,,0.872881356,0.00656838418,0.053967881
2023-02-04,vendor_1,brand_1,category_1,0.87132515,0.1374658735,,0.344575651,,,,,,0.6394581028999999,,0.6439704434,,0.6299359861,,0.6021604504,0.659877551,,0.7818550317,,0.42380436320000003,0.719219326,0.5449568852,,,,0.722412711,0.0579030135,0.796484375,0.2478731075,0.22553859750000002,0.2227757865,0.33811392501061627,0.6568882786191164,0.5476065904091928,0.08528333333,0.0,0.021372549019607844,0.9142857142,0.804846939,,,0.8214285715,1.0,,0.952380952,0.00544104099,0.00724154
2023-02-04,vendor_1,brand_2,category_1,0.7174661075000001,0.37461500999999997,0.5752122796,0.5255058247000001,0.6524544743,,,0.6749507629,,0.6937779886,,0.620424312,0.3239248996,0.6918748664000001,0.5917618323,0.6924485958,0.6039950788,,0.6772972841000001,0.433800265,0.2799604392,0.6826850095,0.7393449656,,,0.672020561,0.6647733829000001,0.09619361115,0.8949170709000001,0.1988407962,0.199103004,0.2235114954,0.7162647592066386,0.7262460335746336,0.5624075257632424,0.19716333330000002,3.0,0.15,0.899641577,0.757614677,0.847826087,0.736111111,0.8817640695,0.704954955,,0.813709677,0.02565062183,0.070774469
2023-02-04,vendor_1,brand_2,category_2,0.6854864593000001,0.23835964489999997,0.6036073984,0.5494542726,,0.6719492828,0.6215294447,,0.7158962956,,0.7625853825,,0.2866089838,0.6663024083000001,0.5874174163,0.6732233599,0.5673905032,0.6533449478,0.6235494379,0.4410100559,0.2645620516,,0.7415836727,0.6242873868000001,0.628784503,,0.6446859786,0.07739507028,0.8664702409,0.19981206969999998,0.17941877909999998,0.2682515416,0.6096600486105859,0.6047748939420668,0.5242544694668105,0.1330633333,3.0,0.1,0.85,0.7139154785,0.752777778,0.7166666665,0.79268018,0.65,,0.813709677,0.02565062183,0.04617207
2023-02-04,vendor_2,brand_3,category_1,0.409586056,0.0024813895,,0.488804369,,,,,,0.599181903,,0.5543067961,,0.6311072761,,0.5836820388999999,0.562331068,,0.6399597087,,0.34242281560000004,0.5948320895,0.581665112,,,,0.757981601,0.024283008499999998,0.774879007,0.129667207,0.197578463,0.182359307,0.35667578973046143,0.29579685919333665,0.3403142955783201,0.08053666666999999,1.0,0.01,0.8727272728000001,0.7015151515,0.75,,0.7666666665,0.75,,0.559322034,0.0029652234,0.001501367
2023-02-04,vendor_2,brand_3,category_2,0.3696338375,0.0023948075,,0.5007923207,,0.5586564098,,,0.5716873344,,0.6618561379000001,,0.3152693109,0.6476640003999999,,0.6139205167,0.5874045993,0.5331436956000001,0.6239485974,0.48137270559999995,0.3064876888,,0.6442926448,,,,0.8102817095,0.042671242,0.8661172155,0.248148148,0.3102531095,0.235378235,0.5524101531875034,0.4672830218078353,0.5210015918690549,0.06409666667,0.0,,1.0,0.75,0.7447601010090907,,1.0,,,0.559322034,0.0029652234,0.000155
2023-02-04,vendor_2,brand_4,category_2,0.5653292659,0.2327090256,0.5890428937,0.4367779595,,0.6119555901,0.7007285115999999,,0.6288640373,,0.6469490683,,0.3037051938,0.6633094817999999,0.5628030303,0.6421507010999999,0.6395126497,0.5927278295,0.7190258288,0.48787324460000003,0.2930093676,,0.6469925935999999,0.6866917413,0.6538993711000001,,0.6803306406,0.07157851056,0.8212013666,0.2760400873,0.235867799,0.23559732530000002,0.5225588284584594,0.6538175076333376,0.5191345692272138,0.08056666667,4.0,0.06,0.8146341464000001,0.613156017,0.523809524,0.4583333335,0.704710145,0.696969697,0.032712962,0.797619048,0.006765315520000001,0.026053735
2023-02-04,vendor_3,brand_5,category_1,0.8068370018000001,0.3522750225,0.5350455845,0.34566262690000005,0.6234010502999999,,,0.6448885924,,,,,0.4107724606,0.6167616822,0.4987181685,0.5848079067999999,0.6647825954,,0.8048095757,0.6331926082,0.4461395582,,0.5687761540999999,,,0.6117953509,0.5367067491,0.1253134052,0.818133245,0.23953482950000002,0.1744683613,0.2066017798,0.32586816412151426,0.6775462347024126,0.5357456524022822,0.14034000000000002,2.0,0.1,0.8555555556,0.7308274545,0.8875,0.5,0.9320987655,0.744047619,0.065250706,0.788914199,0.02752187932,0.074947072
2023-02-04,vendor_3,brand_6,category_2,0.8695636919999999,0.43395222850000004,,0.2906150513,,0.8243640236,,,0.8633195795999999,,0.7190699234,,0.2160050103,0.8005752038999999,,0.7632799525999999,0.8009792229,0.7634217506000001,0.8857083812000001,0.6841926596000001,0.2844146884,,0.703181059,,,,0.687455548,0.24525453949999998,0.908302687,0.5925121035,0.229702391,0.4255346045,0.6604260855797341,1.308811061031994,0.8620518630514787,0.07672,3.0,0.1,0.9281632653999999,0.7804799195,0.65625,0.6,0.899273256,0.847222222,,0.861818182,0.00742745279,0.056192727
2023-02-11,vendor_1,brand_1,category_1,0.873161764,0.153846153,,0.35862068970000005,,,,,,0.6367361111000001,,0.6367980296,,0.6284027778,,0.5918719212,0.6571428571,,0.7764039409,,0.4500985222,0.7238888889,0.5376388889,,,,0.729957805,0.050632910999999996,0.79296875,0.25949367,0.20464135,0.221518987,0.3428404899399236,0.6618346749983564,0.6023065131859539,0.08528333333,0.0,0.01,0.9428571428,0.8154761905,,,0.9166666665,1.0,,0.93902439,0.0043614269399999996,0.007442504
2023-02-11,vendor_1,brand_2,category_1,0.7212751767000001,0.378331346,0.5773068901,0.5125240186,0.6375952207000001,,,0.6633164024,,0.6965882353,,0.6325,0.3412434251,0.6813744853,0.6074980325,0.7019062034,0.6044358633,,0.6906087580000001,0.4338598312,0.28097128,0.6911764706,0.7382348849,,,0.665347736,0.6483827189,0.1083677009,0.8893665584999999,0.1905667494,0.192974736,0.2183121903,0.7278582074862431,0.725271884186822,0.5961976852985841,0.19716333330000002,4.0,0.1,0.8362204724,0.7242006515,0.878804348,0.74,0.8664233575,0.678030303,,0.675932699,0.03552307044,0.071331533
2023-02-11,vendor_1,brand_2,category_2,0.6808217515,0.2220826521,0.6249246858,0.5461075583,,0.6565027322,0.661509288,,0.7104511278,,0.741420765,,0.2744306727,0.6972742051999999,0.6345491214,0.6881892641,0.5868630021,0.6457142857,0.6433057751,0.4581738082,0.2581684656,,0.7555910133,0.6577724884,0.6659245862000001,,0.6694723787,0.09250102267,0.8506870588,0.2176378604,0.2060997764,0.2964448794,0.733682021164636,0.6577670738621304,0.5380152623399098,0.1330633333,3.0,0.06,0.8174757282,0.6400812915,0.589506173,0.9444444445,0.821338384,0.595238095,,0.675932699,0.03552307044,0.045953578
2023-02-11,vendor_2,brand_3,category_1,0.411764705,0.004962779,,0.5079,,,,,,0.622238806,,0.5424,,0.6420895522000001,,0.5895,0.5434,,0.6339,,0.3297,0.5871641791,0.5889552239,,,,0.741071428,0.03125,0.8026315780000001,0.12946428499999998,0.183035714,0.17857142799999998,0.30715588560590085,0.27777895623183624,0.41859634648154087,0.08053666666999999,1.0,0.020925925925925924,0.8428571428,0.706292517,0.8,,1.0,1.0,,0.791666667,0.00057149732,0.00152977
2023-02-11,vendor_2,brand_3,category_2,0.388888888,0.002610966,,0.5006349206,,0.5591005291,,,0.5756115108000001,,0.6645502646,,0.3101438849,0.6546043165000001,,0.6226455026,0.5939153439,0.5481294964,0.6216402115999999,0.48285714290000004,0.3107407407,,0.6511510791,,,,0.798941798,0.052910052,0.847619047,0.296296296,0.301587301,0.22751322699999998,0.613650813535027,0.45499407553520166,0.5328567431561494,0.06409666667,0.26881720430107525,,0.8847493704989248,0.7530021114946236,0.7447601010090907,,0.8590617538876404,,,0.791666667,0.00057149732,0.000174
2023-02-11,vendor_2,brand_4,category_2,0.5548476962,0.2161312348,0.5968181818,0.4294675161,,0.6166285714,0.6886792452999999,,0.6253076922999999,,0.6430285714,,0.29902274640000004,0.6485042970000001,0.5756060606,0.6589664842,0.6279652253,0.5665384615,0.7336129991999999,0.4925675553,0.3151829665,,0.6393445644,0.6820454545,0.6511320755,,0.7046320452,0.058057467609999996,0.8009590533,0.2821069408,0.23317805549999998,0.21991704250000002,0.5464349482646219,0.6080810430857777,0.5465469462099007,0.08056666667,3.0,0.04,0.7671641792,0.646006953,1.0,0.6666666665,0.7814583335,0.8273809525,0.034151177,0.851851852,0.00800096252,0.02718064
2023-02-11,vendor_3,brand_5,category_1,0.814785442,0.36051097120000003,0.5065284268,0.3476605887,0.5965676775,,,0.6132151484,,,,,0.4298174657,0.5826582833,0.4629349071,0.5528457271,0.6414024265,,0.7882486953,0.6007236430999999,0.4598813336,,0.531638073,,,0.5865933261,0.5202380678,0.1113113269,0.8066655151000001,0.2139409985,0.16983033209999998,0.187218427,0.2734346610684716,0.6293181222313121,0.5323475687343927,0.14034000000000002,4.0,0.16,0.831292517,0.7045932905,0.9210526315,0.8333333335,0.8854166665,0.691919192,0.066490814,0.812433012,0.02424351802,0.073757641
2023-02-11,vendor_3,brand_6,category_2,0.839506172,0.386422976,,0.3077313433,,0.8254029851,,,0.8534482758999999,,0.7123582089999999,,0.2196168582,0.8001532566999999,,0.7656417910000001,0.7992537313,0.7640229884999999,0.8929552239,0.6852835821,0.284238806,,0.6999233716000001,,,,0.699751861,0.235732009,0.905714285,0.575682382,0.255583126,0.42431761700000004,0.6622373439182528,1.2051716233332206,0.8034996979093828,0.07672,3.0,0.1,0.9313782992,0.7660246855,0.8214285715,0.8,0.870557851,0.9347826085,,0.895791583,0.01401672382,0.056134288
2023-02-18,vendor_1,brand_1,category_1,0.873161764,0.153846153,,0.35862068970000005,,,,,,0.6367361111000001,,0.6367980296,,0.6284027778,,0.5918719212,0.6571428571,,0.7764039409,,0.4500985222,0.7238888889,0.5376388889,,,,0.729957805,0.050632910999999996,0.79296875,0.25949367,0.20464135,0.221518987,0.3428404899399236,0.6618346749983564,0.6023065131859539,0.08528333333,0.0,0.021372549019607844,0.8222222222,0.6212962965,,,0.75,1.0,,0.93129771,0.0030191382700000004,0.007214467
2023-02-18,vendor_1,brand_2,category_1,0.7212751767000001,0.378331346,0.5773068901,0.5125240186,0.6375952207000001,,,0.6633164024,,0.6965882353,,0.6325,0.3412434251,0.6813744853,0.6074980325,0.7019062034,0.6044358633,,0.6906087580000001,0.4338598312,0.28097128,0.6911764706,0.7382348849,,,0.665347736,0.6483827189,0.1083677009,0.8893665584999999,0.1905667494,0.192974736,0.2183121903,0.7278582074862431,0.725271884186822,0.5961976852985841,0.19716333330000002,5.0,0.14,0.8480662984,0.7187470485,0.833937198,0.8031914895,0.8680223285,0.545940171,,0.832039911,0.0368181353,0.071465669
2023-02-18,vendor_1,brand_2,category_2,0.6808217515,0.2220826521,0.6249246858,0.5461075583,,0.6565027322,0.661509288,,0.7104511278,,0.741420765,,0.2744306727,0.6972742051999999,0.6345491214,0.6881892641,0.5868630021,0.6457142857,0.6433057751,0.4581738082,0.2581684656,,0.7555910133,0.6577724884,0.6659245862000001,,0.6694723787,0.09250102267,0.8506870588,0.2176378604,0.2060997764,0.2964448794,0.733682021164636,0.6577670738621304,0.5380152623399098,0.1330633333,4.0,0.1,0.8119658120000001,0.6761980305,0.66,0.9,0.816888889,0.6729166665,,0.832039911,0.0368181353,0.046700054
2023-02-18,vendor_2,brand_3,category_1,0.411764705,0.004962779,,0.5079,,,,,,0.622238806,,0.5424,,0.6420895522000001,,0.5895,0.5434,,0.6339,,0.3297,0.5871641791,0.5889552239,,,,0.741071428,0.03125,0.8026315780000001,0.12946428499999998,0.183035714,0.17857142799999998,0.30715588560590085,0.27777895623183624,0.41859634648154087,0.08053666666999999,1.0,0.020925925925925924,0.8714285714000001,0.723596939,1.0,,0.75,0.75,,0.583333333,0.00030703101,0.001465818
2023-02-18,vendor_2,brand_3,category_2,0.388888888,0.002610966,,0.5006349206,,0.5591005291,,,0.5756115108000001,,0.6645502646,,0.3101438849,0.6546043165000001,,0.6226455026,0.5939153439,0.5481294964,0.6216402115999999,0.48285714290000004,0.3107407407,,0.6511510791,,,,0.798941798,0.052910052,0.847619047,0.296296296,0.301587301,0.22751322699999998,0.613650813535027,0.45499407553520166,0.5328567431561494,0.06409666667,0.0,,0.7,0.5833333335,0.7447601010090907,,0.0,,,0.583333333,0.00030703101,0.000171
2023-02-18,vendor_2,brand_4,category_2,0.5548476962,0.2161312348,0.5968181818,0.4294675161,,0.6166285714,0.6886792452999999,,0.6253076922999999,,0.6430285714,,0.29902274640000004,0.6485042970000001,0.5756060606,0.6589664842,0.6279652253,0.5665384615,0.7336129991999999,0.4925675553,0.3151829665,,0.6393445644,0.6820454545,0.6511320755,,0.7046320452,0.058057467609999996,0.8009590533,0.2821069408,0.23317805549999998,0.21991704250000002,0.5464349482646219,0.6080810430857777,0.5465469462099007,0.08056666667,3.0,0.05,0.6931818182,0.5724457645,0.5,0.0,0.709119497,0.7037037035,0.034151177,0.77443609,0.005424214510000001,0.027888142
2023-02-18,vendor_3,brand_5,category_1,0.814785442,0.36051097120000003,0.5065284268,0.3476605887,0.5965676775,,,0.6132151484,,,,,0.4298174657,0.5826582833,0.4629349071,0.5528457271,0.6414024265,,0.7882486953,0.6007236430999999,0.4598813336,,0.531638073,,,0.5865933261,0.5202380678,0.1113113269,0.8066655151000001,0.2139409985,0.16983033209999998,0.187218427,0.2734346610684716,0.6293181222313121,0.5323475687343927,0.14034000000000002,3.0,0.17,0.8450331126,0.735197887,0.95,0.777777778,0.9036585365,0.712643678,0.066490814,0.758576874,0.016477330880000002,0.071847823
2023-02-18,vendor_3,brand_6,category_2,0.839506172,0.386422976,,0.3077313433,,0.8254029851,,,0.8534482758999999,,0.7123582089999999,,0.2196168582,0.8001532566999999,,0.7656417910000001,0.7992537313,0.7640229884999999,0.8929552239,0.6852835821,0.284238806,,0.6999233716000001,,,,0.699751861,0.235732009,0.905714285,0.575682382,0.255583126,0.42431761700000004,0.6622373439182528,1.2051716233332206,0.8034996979093828,0.07672,3.0,0.05,0.9231920199999999,0.779219102,0.903153153,0.688405797,0.907896701,0.7625,,0.840909091,0.006294135709999999,0.055705242
2023-02-25,vendor_1,brand_1,category_1,0.873161764,0.153846153,,0.35862068970000005,,,,,,0.6367361111000001,,0.6367980296,,0.6284027778,,0.5918719212,0.6571428571,,0.7764039409,,0.4500985222,0.7238888889,0.5376388889,,,,0.729957805,0.050632910999999996,0.79296875,0.25949367,0.20464135,0.221518987,0.3428404899399236,0.6618346749983564,0.6023065131859539,0.08528333333,0.0,0.021372549019607844,0.9111111112,0.789506173,,,1.0,0.8132360061845237,,0.973584906,0.00824705462,0.007397243
2023-02-25,vendor_1,brand_2,category_1,0.7212751767000001,0.378331346,0.5773068901,0.5125240186,0.6375952207000001,,,0.6633164024,,0.6965882353,,0.6325,0.3412434251,0.6813744853,0.6074980325,0.7019062034,0.6044358633,,0.6906087580000001,0.4338598312,0.28097128,0.6911764706,0.7382348849,,,0.665347736,0.6483827189,0.1083677009,0.8893665584999999,0.1905667494,0.192974736,0.2183121903,0.7278582074862431,0.725271884186822,0.5961976852985841,0.19716333330000002,4.0,0.22,0.897368421,0.7641528115,0.842,0.8322510825,0.8384245185,0.5681089745,,0.817873303,0.04505533738,0.072163753
